user_id,transaction_date,region,product_category,sale_amount,city,age,subscription,price,store_id,email,username,status,raw_timestamp
1090,06-01-2025,West,Furniture,545,Delhi,35,Basic,545,S101,user1090@gmail.com,user1090,Completed,06-01-2025 10:29
1091,07-01-2025,West,Clothing,550,Delhi,18,Premium,550,S101,user1091@gmail.com,user1091,Completed,07-01-2025 10:30
1092,08-01-2025,West,Grocery,555,Delhi,19,Basic,555,S101,user1092@gmail.com,user1092,Completed,08-01-2025 10:31
1093,09-01-2025,West,Electronics,560,Delhi,20,Premium,560,S101,user1093@gmail.com,,Completed,09-01-2025 10:32
1094,10-01-2025,West,Furniture,565,Delhi,21,Basic,565,S101,user1094@gmail.com,user1094,Completed,10-01-2025 10:33
1095,11-01-2025,West,Clothing,570,Delhi,22,Premium,570,S101,user1095@gmail.com,user1095,Completed,11-01-2025 10:34
1096,12-01-2025,West,Grocery,575,Delhi,23,Basic,575,S101,,user1096,Completed,12-01-2025 10:35
1097,13-01-2025,West,Electronics,580,Delhi,24,Premium,580,S101,user1097@gmail.com,user1097,Completed,13-01-2025 10:36
1098,14-01-2025,West,Furniture,585,Delhi,25,Basic,585,S101,user1098@gmail.com,user1098,Completed,14-01-2025 10:37
1099,15-01-2025,West,Clothing,590,Delhi,26,Premium,590,S101,user1099@gmail.com,user1099,Completed,15-01-2025 10:38
1100,16-01-2025,West,Grocery,595,Delhi,27,Basic,595,S101,user1100@gmail.com,user1100,Completed,16-01-2025 10:39
1101,17-01-2025,West,Electronics,600,Delhi,28,Premium,600,S101,user1101@gmail.com,user1101,Completed,17-01-2025 10:40
1102,18-01-2025,West,Furniture,605,Delhi,29,Basic,605,S101,user1102@gmail.com,user1102,Completed,18-01-2025 10:41
1103,19-01-2025,West,Clothing,610,Delhi,30,Premium,,S101,user1103@gmail.com,user1103,Completed,19-01-2025 10:42
1104,20-01-2025,West,Grocery,615,Delhi,31,Basic,615,S101,user1104@gmail.com,user1104,Completed,20-01-2025 10:43
1105,21-01-2025,West,Electronics,620,Delhi,32,Premium,620,S101,user1105@gmail.com,user1105,Completed,21-01-2025 10:44
1106,22-01-2025,West,Furniture,625,Delhi,33,Basic,625,S101,user1106@gmail.com,user1106,Completed,22-01-2025 10:45
1107,23-01-2025,West,Clothing,630,Delhi,34,Premium,630,S101,user1107@gmail.com,user1107,Completed,23-01-2025 10:46
1108,24-01-2025,West,Grocery,635,Delhi,35,Basic,635,S101,user1108@gmail.com,user1108,Completed,24-01-2025 10:47
1109,25-01-2025,West,Electronics,640,Delhi,18,Premium,640,S101,user1109@gmail.com,user1109,Completed,25-01-2025 10:48
1110,26-01-2025,West,Furniture,645,Delhi,19,Basic,645,S101,user1110@gmail.com,user1110,Completed,26-01-2025 10:49
1111,27-01-2025,West,Clothing,650,Delhi,20,Premium,650,S101,user1111@gmail.com,user1111,Completed,27-01-2025 10:50
1112,28-01-2025,West,Grocery,655,Delhi,21,Basic,655,S101,user1112@gmail.com,user1112,Completed,28-01-2025 10:51
1113,01-01-2025,West,Electronics,660,Delhi,22,Premium,660,S101,user1113@gmail.com,user1113,Completed,01-01-2025 10:52
1114,02-01-2025,West,Furniture,665,Delhi,23,Basic,665,S101,user1114@gmail.com,user1114,Completed,02-01-2025 10:53
1115,03-01-2025,West,Clothing,670,Delhi,24,Premium,670,S101,,user1115,Completed,03-01-2025 10:54
1116,04-01-2025,West,Grocery,675,Delhi,25,Basic,675,S101,user1116@gmail.com,,Completed,04-01-2025 10:55
1117,05-01-2025,West,Electronics,680,Delhi,26,Premium,680,S101,user1117@gmail.com,user1117,,05-01-2025 10:56
1118,06-01-2025,West,Furniture,685,Delhi,27,Basic,685,S101,user1118@gmail.com,user1118,Completed,06-01-2025 10:57
1119,07-01-2025,West,Clothing,690,Delhi,28,Premium,690,S101,user1119@gmail.com,user1119,Completed,07-01-2025 10:58
1120,08-01-2025,West,Grocery,695,Delhi,29,Basic,,S101,user1120@gmail.com,user1120,Completed,08-01-2025 10:59
1001,01-01-2025,West,Electronics,100,Delhi,18,Premium,,S101,,,,01-01-2025 10:00
1121,01-02-2025,North,Furniture,200,Mumbai,20,Premium,200,S102,user1121@gmail.com,user1121,Pending,01-02-2025 09:00
1122,02-02-2025,North,Clothing,203,Mumbai,21,Premium,203,S102,user1122@gmail.com,user1122,Pending,02-02-2025 09:01
1123,03-02-2025,North,Grocery,206,Mumbai,22,Premium,206,S102,user1123@gmail.com,user1123,Pending,03-02-2025 09:02
1124,04-02-2025,North,Electronics,209,Mumbai,23,Premium,209,S102,user1124@gmail.com,user1124,Pending,04-02-2025 09:03
1125,05-02-2025,North,Furniture,212,Mumbai,24,Premium,212,S102,user1125@gmail.com,user1125,Pending,05-02-2025 09:04
1126,06-02-2025,North,Clothing,215,Mumbai,25,Premium,215,S102,user1126@gmail.com,user1126,Pending,06-02-2025 09:05
1127,07-02-2025,North,Grocery,218,Mumbai,26,Premium,218,S102,user1127@gmail.com,user1127,Pending,07-02-2025 09:06
1128,08-02-2025,North,Electronics,221,Mumbai,27,Premium,221,S102,user1128@gmail.com,user1128,Pending,08-02-2025 09:07
1129,09-02-2025,North,Furniture,224,Mumbai,28,Premium,224,S102,user1129@gmail.com,user1129,Pending,09-02-2025 09:08
1130,10-02-2025,North,Clothing,227,Mumbai,29,Premium,227,S102,user1130@gmail.com,user1130,Pending,10-02-2025 09:09
1131,11-02-2025,North,Grocery,230,Mumbai,30,Premium,230,S102,user1131@gmail.com,user1131,Pending,11-02-2025 09:10
1132,12-02-2025,North,Electronics,233,Mumbai,31,Premium,233,S102,user1132@gmail.com,user1132,Pending,12-02-2025 09:11
1133,13-02-2025,North,Furniture,236,Mumbai,32,Premium,236,S102,user1133@gmail.com,user1133,Pending,13-02-2025 09:12
1134,14-02-2025,North,Clothing,239,Mumbai,33,Premium,239,S102,user1134@gmail.com,user1134,Pending,14-02-2025 09:13
1135,15-02-2025,North,Grocery,242,Mumbai,34,Premium,242,S102,user1135@gmail.com,user1135,Pending,15-02-2025 09:14
1136,16-02-2025,North,Electronics,245,Mumbai,20,Premium,245,S102,user1136@gmail.com,user1136,Pending,16-02-2025 09:15
1137,17-02-2025,North,Furniture,248,Mumbai,21,Premium,248,S102,user1137@gmail.com,user1137,Pending,17-02-2025 09:16
1138,18-02-2025,North,Clothing,251,Mumbai,22,Premium,251,S102,user1138@gmail.com,user1138,Pending,18-02-2025 09:17
1139,19-02-2025,North,Grocery,254,Mumbai,23,Premium,254,S102,user1139@gmail.com,user1139,Pending,19-02-2025 09:18
1140,20-02-2025,North,Electronics,257,Mumbai,24,Premium,257,S102,user1140@gmail.com,user1140,Pending,20-02-2025 09:19
1141,21-02-2025,North,Furniture,260,Mumbai,25,Premium,260,S102,user1141@gmail.com,user1141,Pending,21-02-2025 09:20
1142,22-02-2025,North,Clothing,263,Mumbai,26,Premium,263,S102,user1142@gmail.com,user1142,Pending,22-02-2025 09:21
1143,23-02-2025,North,Grocery,266,Mumbai,27,Premium,266,S102,user1143@gmail.com,user1143,Pending,23-02-2025 09:22
1144,24-02-2025,North,Electronics,269,Mumbai,28,Premium,269,S102,user1144@gmail.com,user1144,Pending,24-02-2025 09:23
1145,25-02-2025,North,Furniture,272,Mumbai,29,Premium,272,S102,user1145@gmail.com,user1145,Pending,25-02-2025 09:24
1146,26-02-2025,North,Clothing,275,Mumbai,30,Premium,275,S102,user1146@gmail.com,user1146,Pending,26-02-2025 09:25
1147,27-02-2025,North,Grocery,278,Mumbai,31,Premium,278,S102,user1147@gmail.com,user1147,Pending,27-02-2025 09:26
1148,28-02-2025,North,Electronics,281,Mumbai,32,Premium,281,S102,user1148@gmail.com,user1148,Pending,28-02-2025 09:27
1149,01-02-2025,North,Furniture,284,Mumbai,33,Premium,284,S102,user1149@gmail.com,user1149,Pending,01-02-2025 09:28
1150,02-02-2025,North,Clothing,287,Mumbai,34,Premium,287,S102,user1150@gmail.com,user1150,Pending,02-02-2025 09:29
1151,03-02-2025,North,Grocery,290,Mumbai,20,Premium,290,S102,user1151@gmail.com,user1151,Pending,03-02-2025 09:30
1152,04-02-2025,North,Electronics,293,Mumbai,21,Premium,293,S102,user1152@gmail.com,user1152,Pending,04-02-2025 09:31
1153,05-02-2025,North,Furniture,296,Mumbai,22,Premium,296,S102,user1153@gmail.com,user1153,Pending,05-02-2025 09:32
1154,06-02-2025,North,Clothing,299,Mumbai,23,Premium,299,S102,user1154@gmail.com,user1154,Pending,06-02-2025 09:33
1155,07-02-2025,North,Grocery,302,Mumbai,24,Premium,302,S102,user1155@gmail.com,user1155,Pending,07-02-2025 09:34
1156,08-02-2025,North,Electronics,305,Mumbai,25,Premium,305,S102,user1156@gmail.com,user1156,Pending,08-02-2025 09:35
1157,09-02-2025,North,Furniture,308,Mumbai,26,Premium,308,S102,user1157@gmail.com,user1157,Pending,09-02-2025 09:36
1158,10-02-2025,North,Clothing,311,Mumbai,27,Premium,311,S102,user1158@gmail.com,user1158,Pending,10-02-2025 09:37
1159,11-02-2025,North,Grocery,314,Mumbai,28,Premium,314,S102,user1159@gmail.com,user1159,Pending,11-02-2025 09:38
1160,12-02-2025,North,Electronics,317,Mumbai,29,Premium,317,S102,user1160@gmail.com,user1160,Pending,12-02-2025 09:39
1161,13-02-2025,North,Furniture,320,Mumbai,30,Premium,320,S102,user1161@gmail.com,user1161,Pending,13-02-2025 09:40
1162,14-02-2025,North,Clothing,323,Mumbai,31,Premium,323,S102,user1162@gmail.com,user1162,Pending,14-02-2025 09:41
1163,15-02-2025,North,Grocery,326,Mumbai,32,Premium,326,S102,user1163@gmail.com,user1163,Pending,15-02-2025 09:42
1164,16-02-2025,North,Electronics,329,Mumbai,33,Premium,329,S102,user1164@gmail.com,user1164,Pending,16-02-2025 09:43
1165,17-02-2025,North,Furniture,332,Mumbai,34,Premium,332,S102,user1165@gmail.com,user1165,Pending,17-02-2025 09:44
1166,18-02-2025,North,Clothing,335,Mumbai,20,Premium,335,S102,user1166@gmail.com,user1166,Pending,18-02-2025 09:45
1167,19-02-2025,North,Grocery,338,Mumbai,21,Premium,338,S102,user1167@gmail.com,user1167,Pending,19-02-2025 09:46
1168,20-02-2025,North,Electronics,341,Mumbai,22,Premium,341,S102,user1168@gmail.com,user1168,Pending,20-02-2025 09:47
1169,21-02-2025,North,Furniture,344,Mumbai,23,Premium,344,S102,user1169@gmail.com,user1169,Pending,21-02-2025 09:48
1170,22-02-2025,North,Clothing,347,Mumbai,24,Premium,347,S102,user1170@gmail.com,user1170,Pending,22-02-2025 09:49
1171,23-02-2025,North,Grocery,350,Mumbai,25,Premium,350,S102,user1171@gmail.com,user1171,Pending,23-02-2025 09:50
1172,24-02-2025,North,Electronics,353,Mumbai,26,Premium,353,S102,user1172@gmail.com,user1172,Pending,24-02-2025 09:51
1173,25-02-2025,North,Furniture,356,Mumbai,27,Premium,356,S102,user1173@gmail.com,user1173,Pending,25-02-2025 09:52
1174,26-02-2025,North,Clothing,359,Mumbai,28,Premium,359,S102,user1174@gmail.com,user1174,Pending,26-02-2025 09:53
1175,27-02-2025,North,Grocery,362,Mumbai,29,Premium,362,S102,user1175@gmail.com,user1175,Pending,27-02-2025 09:54
1176,28-02-2025,North,Electronics,365,Mumbai,30,Premium,365,S102,user1176@gmail.com,user1176,Pending,28-02-2025 09:55
1177,01-02-2025,North,Furniture,368,Mumbai,31,Premium,368,S102,user1177@gmail.com,user1177,Pending,01-02-2025 09:56
1178,02-02-2025,North,Clothing,371,Mumbai,32,Premium,371,S102,user1178@gmail.com,user1178,Pending,02-02-2025 09:57
1179,03-02-2025,North,Grocery,374,Mumbai,33,Premium,374,S102,user1179@gmail.com,user1179,Pending,03-02-2025 09:58
1180,04-02-2025,North,Electronics,377,Mumbai,34,Premium,377,S102,user1180@gmail.com,user1180,Pending,04-02-2025 09:59
1181,05-02-2025,North,Furniture,380,Mumbai,20,Premium,380,S102,user1181@gmail.com,user1181,Pending,05-02-2025 09:00
1182,06-02-2025,North,Clothing,383,Mumbai,21,Premium,383,S102,user1182@gmail.com,user1182,Pending,06-02-2025 09:01
1183,07-02-2025,North,Grocery,386,Mumbai,22,Premium,386,S102,user1183@gmail.com,user1183,Pending,07-02-2025 09:02
1184,08-02-2025,North,Electronics,389,Mumbai,23,Premium,389,S102,user1184@gmail.com,user1184,Pending,08-02-2025 09:03
1185,09-02-2025,North,Furniture,392,Mumbai,24,Premium,392,S102,user1185@gmail.com,user1185,Pending,09-02-2025 09:04
1186,10-02-2025,North,Clothing,395,Mumbai,25,Premium,395,S102,user1186@gmail.com,user1186,Pending,10-02-2025 09:05
1187,11-02-2025,North,Grocery,398,Mumbai,26,Premium,398,S102,user1187@gmail.com,user1187,Pending,11-02-2025 09:06
1188,12-02-2025,North,Electronics,401,Mumbai,27,Premium,401,S102,user1188@gmail.com,user1188,Pending,12-02-2025 09:07
1189,13-02-2025,North,Furniture,404,Mumbai,28,Premium,404,S102,user1189@gmail.com,user1189,Pending,13-02-2025 09:08
1190,14-02-2025,North,Clothing,407,Mumbai,29,Premium,407,S102,user1190@gmail.com,user1190,Pending,14-02-2025 09:09
1191,15-02-2025,North,Grocery,410,Mumbai,30,Premium,410,S102,user1191@gmail.com,user1191,Pending,15-02-2025 09:10
1192,16-02-2025,North,Electronics,413,Mumbai,31,Premium,413,S102,user1192@gmail.com,user1192,Pending,16-02-2025 09:11
1193,17-02-2025,North,Furniture,416,Mumbai,32,Premium,416,S102,user1193@gmail.com,user1193,Pending,17-02-2025 09:12
1194,18-02-2025,North,Clothing,419,Mumbai,33,Premium,419,S102,user1194@gmail.com,user1194,Pending,18-02-2025 09:13
1195,19-02-2025,North,Grocery,422,Mumbai,34,Premium,422,S102,user1195@gmail.com,user1195,Pending,19-02-2025 09:14
1196,20-02-2025,North,Electronics,425,Mumbai,20,Premium,425,S102,user1196@gmail.com,user1196,Pending,20-02-2025 09:15
1197,21-02-2025,North,Furniture,428,Mumbai,21,Premium,428,S102,user1197@gmail.com,user1197,Pending,21-02-2025 09:16
1198,22-02-2025,North,Clothing,431,Mumbai,22,Premium,431,S102,user1198@gmail.com,user1198,Pending,22-02-2025 09:17
1199,23-02-2025,North,Grocery,434,Mumbai,23,Premium,434,S102,user1199@gmail.com,user1199,Pending,23-02-2025 09:18
1200,24-02-2025,North,Electronics,437,Mumbai,24,Premium,437,S102,user1200@gmail.com,user1200,Pending,24-02-2025 09:19
1201,25-02-2025,North,Furniture,440,Mumbai,25,Premium,440,S102,user1201@gmail.com,user1201,Pending,25-02-2025 09:20
1202,26-02-2025,North,Clothing,443,Mumbai,26,Premium,443,S102,user1202@gmail.com,user1202,Pending,26-02-2025 09:21
1203,27-02-2025,North,Grocery,446,Mumbai,27,Premium,446,S102,user1203@gmail.com,user1203,Pending,27-02-2025 09:22
1204,28-02-2025,North,Electronics,449,Mumbai,28,Premium,449,S102,user1204@gmail.com,user1204,Pending,28-02-2025 09:23
1205,01-02-2025,North,Furniture,452,Mumbai,29,Premium,452,S102,user1205@gmail.com,user1205,Pending,01-02-2025 09:24
1206,02-02-2025,North,Clothing,455,Mumbai,30,Premium,455,S102,user1206@gmail.com,user1206,Pending,02-02-2025 09:25
1207,03-02-2025,North,Grocery,458,Mumbai,31,Premium,458,S102,user1207@gmail.com,user1207,Pending,03-02-2025 09:26
1208,04-02-2025,North,Electronics,461,Mumbai,32,Premium,461,S102,user1208@gmail.com,user1208,Pending,04-02-2025 09:27
1209,05-02-2025,North,Furniture,464,Mumbai,33,Premium,464,S102,user1209@gmail.com,user1209,Pending,05-02-2025 09:28
1210,06-02-2025,North,Clothing,467,Mumbai,34,Premium,467,S102,user1210@gmail.com,user1210,Pending,06-02-2025 09:29
1211,07-02-2025,North,Grocery,470,Mumbai,20,Premium,470,S102,user1211@gmail.com,user1211,Pending,07-02-2025 09:30
1212,08-02-2025,North,Electronics,473,Mumbai,21,Premium,473,S102,user1212@gmail.com,user1212,Pending,08-02-2025 09:31
1213,09-02-2025,North,Furniture,476,Mumbai,22,Premium,476,S102,user1213@gmail.com,user1213,Pending,09-02-2025 09:32
1214,10-02-2025,North,Clothing,479,Mumbai,23,Premium,479,S102,user1214@gmail.com,user1214,Pending,10-02-2025 09:33
1215,11-02-2025,North,Grocery,482,Mumbai,24,Premium,482,S102,user1215@gmail.com,user1215,Pending,11-02-2025 09:34
1216,12-02-2025,North,Electronics,485,Mumbai,25,Premium,485,S102,user1216@gmail.com,user1216,Pending,12-02-2025 09:35
